mz,diff,reference,formula,formula_isotopefree,formula_ion,homseries,totalc,H.C,O.C,C,H,O,N,S,P,Cl,Na,C13
591.0472382,0.4691105,592.0547924,C_21 H_20 O_20,C21H20O20,C_21 H_19 O_20,277,21,0.952,0.952,21,20,20,0,0,0,0,0,0
591.0517004,0.5606384,592.0586449,C_25 H_18 O_16 O18_1,C25H18O17,C_25 H_17 O_16 O18_1,328,25,0.72,0.68,25,18,16,0,0,0,0,0,0
591.0543994,0.9587532,592.0611082,C_23 H_18 O_17 C13_2,C25H18O17,C_23 H_17 O_17 C13_2,328,25,0.72,0.68,23,18,17,0,0,0,0,0,2
591.0627519,0.0340382,592.0700485,C_25 H_20 O_17,C25H20O17,C_25 H_19 O_17,355,25,0.8,0.68,25,20,17,0,0,0,0,0,0
591.0778642,0.277026,592.0853047,C_29 H_20 O_14,C29H20O14,C_29 H_19 O_14,121,29,0.69,0.483,29,20,14,0,0,0,0,0,0
591.0779717,0.0954204,592.0853047,C_29 H_20 O_14,C29H20O14,C_29 H_19 O_14,121,29,0.69,0.483,29,20,14,0,0,0,0,0,0
591.0838304,0.1197772,592.0911778,C_22 H_24 O_19,C22H24O19,C_22 H_23 O_19,260,22,1.091,0.864,22,24,19,0,0,0,0,0,0
591.0905113,0.4968841,592.0974936,C_24 H_22 O_16 C13_2,C26H22O16,C_24 H_21 O_16 C13_2,340,26,0.846,0.615,24,22,16,0,0,0,0,0,2
591.0991992,0.0704096,592.1064339,C_26 H_24 O_16,C26H24O16,C_26 H_23 O_16,363,26,0.923,0.615,26,24,16,0,0,0,0,0,0
591.1143322,0.1375562,592.12169,C_30 H_24 O_13,C30H24O13,C_30 H_23 O_13,132,30,0.8,0.433,30,24,13,0,0,0,0,0,0
591.1201299,0.2648129,592.1275631,C_23 H_28 O_18,C23H28O18,C_23 H_27 O_18,214,23,1.217,0.783,23,28,18,0,0,0,0,0,0
591.1239854,0.2598056,592.1314157,C_27 H_26 O_14 O18_1,C27H26O15,C_27 H_25 O_14 O18_1,355,27,0.963,0.556,27,26,14,0,0,0,0,0,0
591.1355999,0.0963061,592.1428193,C_27 H_28 O_15,C27H28O15,C_27 H_27 O_15,361,27,1.037,0.556,27,28,15,0,0,0,0,0,0
591.1468834,0.1810103,592.1540527,C_26 H_28 O_14 N_2,C26H28N2O14,C_26 H_27 O_14 N_2,60,26,1.077,0.538,26,28,14,2,0,0,0,0,0
591.1509203,0.2048287,592.1580754,C_31 H_28 O_12,C31H28O12,C_31 H_27 O_12,155,31,0.903,0.387,31,28,12,0,0,0,0,0,0
591.1563238,0.5881922,592.1639485,C_24 H_32 O_17,C24H32O17,C_24 H_31 O_17,170,24,1.333,0.708,24,32,17,0,0,0,0,0,0
591.1719866,0.0985766,592.1792047,C_28 H_32 O_14,C28H32O14,C_28 H_31 O_14,387,28,1.143,0.5,28,32,14,0,0,0,0,0,0
591.1834079,0.4158897,592.1904381,C_27 H_32 O_13 N_2,C27H32N2O13,C_27 H_31 O_13 N_2,94,27,1.185,0.481,27,32,13,2,0,0,0,0,0
591.1872531,0.1159737,592.1944608,C_32 H_32 O_11,C32H32O11,C_32 H_31 O_11,209,32,1,0.344,32,32,11,0,0,0,0,0,0
591.2083801,0.1122834,592.21559,C_29 H_36 O_13,C29H36O13,C_29 H_35 O_13,391,29,1.241,0.448,29,36,13,0,0,0,0,0,0
591.2235112,0.0988466,592.2308462,C_33 H_36 O_10,C33H36O10,C_33 H_35 O_10,229,33,1.091,0.303,33,36,10,0,0,0,0,0,0
591.2447599,0.9686754,592.2514626,C_43 H_32 O_1 N_2,C43H32N2O,C_43 H_31 O_1 N_2,3,43,0.744,0.023,43,32,1,2,0,0,0,0,0
591.260384,0.7241591,592.2672316,C_34 H_40 O_9,C34H40O9,C_34 H_39 O_9,237,34,1.176,0.265,34,40,9,0,0,0,0,0,0
591.2811649,0.1360249,592.2883608,C_31 H_44 O_11,C31H44O11,C_31 H_43 O_11,379,31,1.419,0.355,31,44,11,0,0,0,0,0,0
591.3173848,0.1433842,592.3247462,C_32 H_48 O_10,C32H48O10,C_32 H_47 O_10,354,32,1.5,0.312,32,48,10,0,0,0,0,0,0
592.0298766,0.2276721,593.037018,C_23 H_16 O_18 C13_1,C24H16O18,C_23 H_15 O_18 C13_1,340,24,0.667,0.75,23,16,18,0,0,0,0,0,1
592.0581142,0.1569641,593.0652975,C_24 H_19 O_17 N_1,C24H19NO17,C_24 H_18 O_17 N_1,136,24,0.792,0.708,24,19,17,1,0,0,0,0,0
592.0660966,0.0511033,593.0734034,C_24 H_20 O_17 C13_1,C25H20O17,C_24 H_19 O_17 C13_1,355,25,0.8,0.68,24,20,17,0,0,0,0,0,1
592.0661856,0.0989034,593.0734034,C_24 H_20 O_17 C13_1,C25H20O17,C_24 H_19 O_17 C13_1,355,25,0.8,0.68,24,20,17,0,0,0,0,0,1
592.0944768,0.1186154,593.1016829,C_25 H_23 O_16 N_1,C25H23NO16,C_25 H_22 O_16 N_1,123,25,0.92,0.64,25,23,16,1,0,0,0,0,0
592.1025693,0.0961727,593.1097887,C_25 H_24 O_16 C13_1,C26H24O16,C_25 H_23 O_16 C13_1,363,26,0.923,0.615,25,24,16,0,0,0,0,0,1
592.1177351,0.0561787,593.1250449,C_29 H_24 O_13 C13_1,C30H24O13,C_29 H_23 O_13 C13_1,132,30,0.8,0.433,29,24,13,0,0,0,0,0,1
592.1308713,0.1340042,593.1380683,C_26 H_27 O_15 N_1,C26H27NO15,C_26 H_26 O_15 N_1,137,26,1.038,0.577,26,27,15,1,0,0,0,0,0
592.138941,0.073041,593.1461741,C_26 H_28 O_15 C13_1,C27H28O15,C_26 H_27 O_15 C13_1,361,27,1.037,0.556,26,28,15,0,0,0,0,0,1
592.1672254,0.0812071,593.1744537,C_27 H_31 O_14 N_1,C27H31NO14,C_27 H_30 O_14 N_1,141,27,1.148,0.519,27,31,14,1,0,0,0,0,0
592.1908267,0.4845683,593.1978156,C_31 H_32 O_11 C13_1,C32H32O11,C_31 H_31 O_11 C13_1,209,32,1,0.344,31,32,11,0,0,0,0,0,1
592.203661,0.165887,593.2108391,C_28 H_35 O_13 N_1,C28H35NO13,C_28 H_34 O_13 N_1,147,28,1.25,0.464,28,35,13,1,0,0,0,0,0
592.2117166,0.0811707,593.2189449,C_28 H_36 O_13 C13_1,C29H36O13,C_28 H_35 O_13 C13_1,391,29,1.241,0.448,28,36,13,0,0,0,0,0,1
592.2397256,0.3749686,593.2472244,C_29 H_39 O_12 N_1,C29H39NO12,C_29 H_38 O_12 N_1,141,29,1.345,0.414,29,39,12,1,0,0,0,0,0
592.2480781,0.9052746,593.2548175,C_42 H_32 O_1 N_2 C13_1,C43H32N2O,C_42 H_31 O_1 N_2 C13_1,3,43,0.744,0.023,42,32,1,2,0,0,0,0,1
592.2845115,0.1218827,593.2917156,C_30 H_44 O_11 C13_1,C31H44O11,C_30 H_43 O_11 C13_1,379,31,1.419,0.355,30,44,11,0,0,0,0,0,1
592.3207249,0.168047,593.328101,C_31 H_48 O_10 C13_1,C32H48O10,C_31 H_47 O_10 C13_1,354,32,1.5,0.312,31,48,10,0,0,0,0,0,1
593.0058682,0.3650929,594.0129278,C_23 H_14 O_19,C23H14O19,C_23 H_13 O_19,355,23,0.609,0.826,23,14,19,0,0,0,0,0,0
593.0207424,0.2778573,594.0281839,C_27 H_14 O_16,C27H14O16,C_27 H_13 O_16,121,27,0.519,0.593,27,14,16,0,0,0,0,0,0
593.0421483,0.1879238,594.0493131,C_24 H_18 O_18,C24H18O18,C_24 H_17 O_18,363,24,0.75,0.75,24,18,18,0,0,0,0,0,0
593.0573325,0.0667318,594.0645693,C_28 H_18 O_15,C28H18O15,C_28 H_17 O_15,132,28,0.643,0.536,28,18,15,0,0,0,0,0,0
593.0573802,0.1469571,594.0645693,C_28 H_18 O_15,C28H18O15,C_28 H_17 O_15,132,28,0.643,0.536,28,18,15,0,0,0,0,0,0
593.0618222,0.7512813,594.0686524,C_23 H_19 O_17 N_1 C13_1,C24H19NO17,C_23 H_18 O_17 N_1 C13_1,136,24,0.792,0.708,23,19,17,1,0,0,0,0,1
593.0775558,0.5949857,594.0851857,C_38 H_14 O_6 N_2,C38H14N2O6,C_38 H_13 O_6 N_2,4,38,0.368,0.158,38,14,6,2,0,0,0,0,0
593.0784889,0.1124989,594.0856985,C_25 H_22 O_17,C25H22O17,C_25 H_21 O_17,361,25,0.88,0.68,25,22,17,0,0,0,0,0,0
593.0937474,0.1164297,594.1009547,C_29 H_22 O_14,C29H22O14,C_29 H_21 O_14,155,29,0.759,0.483,29,22,14,0,0,0,0,0,0
593.0992255,0.5484135,594.1068278,C_22 H_26 O_19,C22H26O19,C_22 H_25 O_19,170,22,1.182,0.864,22,26,19,0,0,0,0,0,0
593.1060465,0.3018465,594.1131436,C_24 H_24 O_16 C13_2,C26H24O16,C_24 H_23 O_16 C13_2,363,26,0.923,0.615,24,24,16,0,0,0,0,0,2
593.1149079,0.1690847,594.1220839,C_26 H_26 O_16,C26H26O16,C_26 H_25 O_16,387,26,1,0.615,26,26,16,0,0,0,0,0,0
593.126301,0.4378409,594.1333173,C_25 H_26 O_15 N_2,C25H26N2O15,C_25 H_25 O_15 N_2,94,25,1.04,0.6,25,26,15,2,0,0,0,0,0
593.1301722,0.182823,594.13734,C_30 H_26 O_13,C30H26O13,C_30 H_25 O_13,209,30,0.867,0.433,30,26,13,0,0,0,0,0,0
593.1512921,0.1669672,594.1584693,C_27 H_30 O_15,C27H30O15,C_27 H_29 O_15,391,27,1.111,0.556,27,30,15,0,0,0,0,0,0
593.1628862,0.7741048,594.1697027,C_26 H_30 O_14 N_2,C26H30N2O14,C_26 H_29 O_14 N_2,64,26,1.154,0.538,26,30,14,2,0,0,0,0,0
593.1665708,0.2049905,594.1737254,C_31 H_30 O_12,C31H30O12,C_31 H_29 O_12,229,31,0.968,0.387,31,30,12,0,0,0,0,0,0
593.1876655,0.1468037,594.1948547,C_28 H_34 O_14,C28H34O14,C_28 H_33 O_14,376,28,1.214,0.5,28,34,14,0,0,0,0,0,0
593.2029315,0.1634607,594.2101108,C_32 H_34 O_11,C32H34O11,C_32 H_33 O_11,237,32,1.062,0.344,32,34,11,0,0,0,0,0,0
593.2240524,0.1494065,594.23124,C_29 H_38 O_13,C29H38O13,C_29 H_37 O_13,379,29,1.31,0.448,29,38,13,0,0,0,0,0,0
593.2393525,0.2234072,594.2464962,C_33 H_38 O_10,C33H38O10,C_33 H_37 O_10,270,33,1.152,0.303,33,38,10,0,0,0,0,0,0
593.2505081,0.6524509,594.2581723,C_41 H_32 O_1 N_2 C13_2,C43H32N2O,C_41 H_31 O_1 N_2 C13_2,3,43,0.744,0.023,41,32,1,2,0,0,0,0,2
593.260435,0.1446739,594.2676254,C_30 H_42 O_12,C30H42O12,C_30 H_41 O_12,354,30,1.4,0.4,30,42,12,0,0,0,0,0,0
593.275392,0.3586374,594.2828816,C_34 H_42 O_9,C34H42O9,C_34 H_41 O_9,278,34,1.235,0.265,34,42,9,0,0,0,0,0,0
593.2968145,0.1347458,594.3040108,C_31 H_46 O_11,C31H46O11,C_31 H_45 O_11,354,31,1.484,0.355,31,46,11,0,0,0,0,0,0
593.3331276,0.0132449,594.3403962,C_32 H_50 O_10,C32H50O10,C_32 H_49 O_10,353,32,1.562,0.312,32,50,10,0,0,0,0,0,0
594.02465,0.6515499,595.0315387,C_26 H_14 O_16 C13_1,C27H14O16,C_26 H_13 O_16 C13_1,121,27,0.519,0.593,26,14,16,0,0,0,0,0,1
594.0454208,0.0492007,595.052668,C_23 H_18 O_18 C13_1,C24H18O18,C_23 H_17 O_18 C13_1,363,24,0.75,0.75,23,18,18,0,0,0,0,0,1
594.0735717,0.1670664,595.0809475,C_24 H_21 O_17 N_1,C24H21NO17,C_24 H_20 O_17 N_1,137,24,0.875,0.708,24,21,17,1,0,0,0,0,0
594.0817616,0.0258382,595.0890534,C_24 H_22 O_17 C13_1,C25H22O17,C_24 H_21 O_17 C13_1,361,25,0.88,0.68,24,22,17,0,0,0,0,0,1
594.0971625,0.2174744,595.1043095,C_28 H_22 O_14 C13_1,C29H22O14,C_28 H_21 O_14 C13_1,155,29,0.759,0.483,28,22,14,0,0,0,0,0,1
594.1101099,0.0897268,595.1173329,C_25 H_25 O_16 N_1,C25H25NO16,C_25 H_24 O_16 N_1,141,25,1,0.64,25,25,16,1,0,0,0,0,0
594.146443,0.0018499,595.1537183,C_26 H_29 O_15 N_1,C26H29NO15,C_26 H_28 O_15 N_1,147,26,1.115,0.577,26,29,15,1,0,0,0,0,0
594.1545633,0.0262954,595.1618241,C_26 H_30 O_15 C13_1,C27H30O15,C_26 H_29 O_15 C13_1,391,27,1.111,0.556,26,30,15,0,0,0,0,0,1
594.1697788,0.0421102,595.1770803,C_30 H_30 O_12 C13_1,C31H30O12,C_30 H_29 O_12 C13_1,229,31,0.968,0.387,30,30,12,0,0,0,0,0,1
594.1827683,0.0989902,595.1901037,C_27 H_33 O_14 N_1,C27H33NO14,C_27 H_32 O_14 N_1,141,27,1.222,0.519,27,33,14,1,0,0,0,0,0
594.1909186,0.0242625,595.1982095,C_27 H_34 O_14 C13_1,C28H34O14,C_27 H_33 O_14 C13_1,376,28,1.214,0.5,27,34,14,0,0,0,0,0,1
594.2058283,0.6063391,595.2134656,C_31 H_34 O_11 C13_1,C32H34O11,C_31 H_33 O_11 C13_1,237,32,1.062,0.344,31,34,11,0,0,0,0,0,1
594.2193033,0.1524075,595.2264891,C_28 H_37 O_13 N_1,C28H37NO13,C_28 H_36 O_13 N_1,131,28,1.321,0.464,28,37,13,1,0,0,0,0,0
594.2553992,0.3340307,595.2628744,C_29 H_41 O_12 N_1,C29H41NO12,C_29 H_40 O_12 N_1,152,29,1.414,0.414,29,41,12,1,0,0,0,0,0
594.2637677,0.1072402,595.2709803,C_29 H_42 O_12 C13_1,C30H42O12,C_29 H_41 O_12 C13_1,354,30,1.4,0.4,29,42,12,0,0,0,0,0,1
595.0216664,0.6125558,596.0285778,C_23 H_16 O_19,C23H16O19,C_23 H_15 O_19,361,23,0.696,0.826,23,16,19,0,0,0,0,0,0
595.0363162,0.4048429,596.0438339,C_27 H_16 O_16,C27H16O16,C_27 H_15 O_16,155,27,0.593,0.593,27,16,16,0,0,0,0,0,0
595.0577373,0.0848599,596.0649631,C_24 H_20 O_18,C24H20O18,C_24 H_19 O_18,387,24,0.833,0.75,24,20,18,0,0,0,0,0,0
595.0729933,0.0846732,596.0802193,C_28 H_20 O_15,C28H20O15,C_28 H_19 O_15,209,28,0.714,0.536,28,20,15,0,0,0,0,0,0
595.0941387,0.1116706,596.1013485,C_25 H_24 O_17,C25H24O17,C_25 H_23 O_17,391,25,0.96,0.68,25,24,17,0,0,0,0,0,0
595.1064143,0.9155636,596.1142365,C_22 H_29 O_17 P_1,C22H29O17P,C_22 H_28 O_17 P_1,17,22,1.318,0.773,22,29,17,0,0,1,0,0,0
595.1094155,0.1464529,596.1166047,C_29 H_24 O_14,C29H24O14,C_29 H_23 O_14,229,29,0.828,0.483,29,24,14,0,0,0,0,0,0
595.1245257,0.0985017,596.1318608,C_33 H_24 O_11,C33H24O11,C_33 H_23 O_11,40,33,0.727,0.333,33,24,11,0,0,0,0,0,0
595.1305236,0.1108854,596.1377339,C_26 H_28 O_16,C26H28O16,C_26 H_27 O_16,376,26,1.077,0.615,26,28,16,0,0,0,0,0,0
595.1457404,0.0448995,596.15299,C_30 H_28 O_13,C30H28O13,C_30 H_27 O_13,237,30,0.933,0.433,30,28,13,0,0,0,0,0,0
595.1668876,0.0749764,596.1741193,C_27 H_32 O_15,C27H32O15,C_27 H_31 O_15,379,27,1.185,0.556,27,32,15,0,0,0,0,0,0
595.1786552,0.9711132,596.1853527,C_26 H_32 O_14 N_2,C26H32N2O14,C_26 H_31 O_14 N_2,57,26,1.231,0.538,26,32,14,2,0,0,0,0,0
595.1821581,0.099148,596.1893754,C_31 H_32 O_12,C31H32O12,C_31 H_31 O_12,270,31,1.032,0.387,31,32,12,0,0,0,0,0,0
595.1866962,0.8623754,596.1934585,C_26 H_33 O_14 N_1 C13_1,C27H33NO14,C_26 H_32 O_14 N_1 C13_1,141,27,1.222,0.519,26,33,14,1,0,0,0,0,1
595.1913026,0.8754969,596.199101,C_28 H_34 O_13 O18_1,C28H34O14,C_28 H_33 O_13 O18_1,376,28,1.214,0.5,28,34,13,0,0,0,0,0,0
595.2032998,0.1200834,596.2105047,C_28 H_36 O_14,C28H36O14,C_28 H_35 O_14,354,28,1.286,0.5,28,36,14,0,0,0,0,0,0
595.2141325,0.552008,596.2217381,C_27 H_36 O_13 N_2,C27H36N2O13,C_27 H_35 O_13 N_2,57,27,1.333,0.481,27,36,13,2,0,0,0,0,0
595.2185588,0.124894,596.2257608,C_32 H_36 O_11,C32H36O11,C_32 H_35 O_11,278,32,1.125,0.344,32,36,11,0,0,0,0,0,0
595.2396335,0.033357,596.24689,C_29 H_40 O_13,C29H40O13,C_29 H_39 O_13,354,29,1.379,0.448,29,40,13,0,0,0,0,0,0
595.2548765,0.0113172,596.2621462,C_33 H_40 O_10,C33H40O10,C_33 H_39 O_10,291,33,1.212,0.303,33,40,10,0,0,0,0,0,0
595.2673474,0.4842165,596.2743351,C_28 H_42 O_12 C13_2,C30H42O12,C_28 H_41 O_12 C13_2,354,30,1.4,0.4,28,42,12,0,0,0,0,0,2
595.2760476,0.0814512,596.2832754,C_30 H_44 O_12,C30H44O12,C_30 H_43 O_12,353,30,1.467,0.4,30,44,12,0,0,0,0,0,0
595.2912283,0.0449959,596.2985316,C_34 H_44 O_9,C34H44O9,C_34 H_43 O_9,328,34,1.294,0.265,34,44,9,0,0,0,0,0,0
595.3122175,0.2798617,596.3196608,C_31 H_48 O_11,C31H48O11,C_31 H_47 O_11,330,31,1.548,0.355,31,48,11,0,0,0,0,0,0
596.0399153,0.0050767,597.0471887,C_26 H_16 O_16 C13_1,C27H16O16,C_26 H_15 O_16 C13_1,155,27,0.593,0.593,26,16,16,0,0,0,0,0,1
596.0533963,0.7714141,597.0602121,C_23 H_19 O_18 N_1,C23H19NO18,C_23 H_18 O_18 N_1,141,23,0.826,0.783,23,19,18,1,0,0,0,0,0
596.0610376,0.0066458,597.068318,C_23 H_20 O_18 C13_1,C24H20O18,C_23 H_19 O_18 C13_1,387,24,0.833,0.75,23,20,18,0,0,0,0,0,1
596.0763344,0.0614353,597.0835741,C_27 H_20 O_15 C13_1,C28H20O15,C_27 H_19 O_15 C13_1,209,28,0.714,0.536,27,20,15,0,0,0,0,0,1
596.0895285,0.3473155,597.0965975,C_24 H_23 O_17 N_1,C24H23NO17,C_24 H_22 O_17 N_1,147,24,0.958,0.708,24,23,17,1,0,0,0,0,0
596.0974525,0.042835,597.1047034,C_24 H_24 O_17 C13_1,C25H24O17,C_24 H_23 O_17 C13_1,391,25,0.96,0.68,24,24,17,0,0,0,0,0,1
596.1259719,0.4444335,597.1329829,C_25 H_27 O_16 N_1,C25H27NO16,C_25 H_26 O_16 N_1,141,25,1.08,0.64,25,27,16,1,0,0,0,0,0
596.1621296,0.063158,597.1693683,C_26 H_31 O_15 N_1,C26H31NO15,C_26 H_30 O_15 N_1,131,26,1.192,0.577,26,31,15,1,0,0,0,0,0
596.1702993,0.1701454,597.1774741,C_26 H_32 O_15 C13_1,C27H32O15,C_26 H_31 O_15 C13_1,379,27,1.185,0.556,26,32,15,0,0,0,0,0,1
596.1855854,0.2202354,597.1927303,C_30 H_32 O_12 C13_1,C31H32O12,C_30 H_31 O_12 C13_1,270,31,1.032,0.387,30,32,12,0,0,0,0,0,1
596.1986782,0.3365338,597.2057537,C_27 H_35 O_14 N_1,C27H35NO14,C_27 H_34 O_14 N_1,152,27,1.296,0.519,27,35,14,1,0,0,0,0,0
596.2066412,0.0972968,597.2138595,C_27 H_36 O_14 C13_1,C28H36O14,C_27 H_35 O_14 C13_1,354,28,1.286,0.5,27,36,14,0,0,0,0,0,1
596.2139035,0.2847739,597.2210098,C_31 H_35 O_11 N_1,C31H35NO11,C_31 H_34 O_11 N_1,98,31,1.129,0.355,31,35,11,1,0,0,0,0,0
596.2217809,0.0976275,597.2291156,C_31 H_36 O_11 C13_1,C32H36O11,C_31 H_35 O_11 C13_1,278,32,1.125,0.344,31,36,11,0,0,0,0,0,1
596.2350015,0.2325187,597.2421391,C_28 H_39 O_13 N_1,C28H39NO13,C_28 H_38 O_13 N_1,122,28,1.393,0.464,28,39,13,1,0,0,0,0,0
596.2430121,0.0731653,597.2502449,C_28 H_40 O_13 C13_1,C29H40O13,C_28 H_39 O_13 C13_1,354,29,1.379,0.448,28,40,13,0,0,0,0,0,1
596.2581643,0.1009317,597.265501,C_32 H_40 O_10 C13_1,C33H40O10,C_32 H_39 O_10 C13_1,291,33,1.212,0.303,32,40,10,0,0,0,0,0,1
596.2714434,0.3270885,597.2785244,C_29 H_43 O_12 N_1,C29H43NO12,C_29 H_42 O_12 N_1,102,29,1.483,0.414,29,43,12,1,0,0,0,0,0
596.2794138,0.1003856,597.2866303,C_29 H_44 O_12 C13_1,C30H44O12,C_29 H_43 O_12 C13_1,353,30,1.467,0.4,29,44,12,0,0,0,0,0,1
597.0158269,0.0079679,598.0230985,C_26 H_14 O_17,C26H14O17,C_26 H_13 O_17,209,26,0.538,0.654,26,14,17,0,0,0,0,0,0
597.0369182,0.055337,598.0442278,C_23 H_18 O_19,C23H18O19,C_23 H_17 O_19,391,23,0.783,0.826,23,18,19,0,0,0,0,0,0
597.0521147,0.1550431,598.0594839,C_27 H_18 O_16,C27H18O16,C_27 H_17 O_16,229,27,0.667,0.593,27,18,16,0,0,0,0,0,0
597.0646517,0.4268818,598.0716728,C_22 H_20 O_18 C13_2,C24H20O18,C_22 H_19 O_18 C13_2,387,24,0.833,0.75,22,20,18,0,0,0,0,0,2
597.0673707,0.1553803,598.07474,C_31 H_18 O_13,C31H18O13,C_31 H_17 O_13,40,31,0.581,0.419,31,18,13,0,0,0,0,0,0
597.073341,0.0072515,598.0806131,C_24 H_22 O_18,C24H22O18,C_24 H_21 O_18,376,24,0.917,0.75,24,22,18,0,0,0,0,0,0
597.088619,0.0437421,598.0958693,C_28 H_22 O_15,C28H22O15,C_28 H_21 O_15,237,28,0.786,0.536,28,22,15,0,0,0,0,0,0
597.1097058,0.0271887,598.1169985,C_25 H_26 O_17,C25H26O17,C_25 H_25 O_17,379,25,1.04,0.68,25,26,17,0,0,0,0,0,0
597.1249773,0.0016351,598.1322547,C_29 H_26 O_14,C29H26O14,C_29 H_25 O_14,270,29,0.897,0.483,29,26,14,0,0,0,0,0,0
597.1460749,0.0543991,598.1533839,C_26 H_30 O_16,C26H30O16,C_26 H_29 O_16,354,26,1.154,0.615,26,30,16,0,0,0,0,0,0
597.1613074,0.0940354,598.16864,C_30 H_30 O_13,C30H30O13,C_30 H_29 O_13,278,30,1,0.433,30,30,13,0,0,0,0,0,0
597.1741373,0.9775262,598.180829,C_25 H_32 O_15 C13_2,C27H32O15,C_25 H_31 O_15 C13_2,379,27,1.185,0.556,25,32,15,0,0,0,0,0,2
597.1824545,0.0641335,598.1897693,C_27 H_34 O_15,C27H34O15,C_27 H_33 O_15,354,27,1.259,0.556,27,34,15,0,0,0,0,0,0
597.197709,0.0668299,598.2050254,C_31 H_34 O_12,C31H34O12,C_31 H_33 O_12,291,31,1.097,0.387,31,34,12,0,0,0,0,0,0
597.218839,0.0655421,598.2261547,C_28 H_38 O_14,C28H38O14,C_28 H_37 O_14,353,28,1.357,0.5,28,38,14,0,0,0,0,0,0
597.219018,0.2336691,598.2261547,C_28 H_38 O_14,C28H38O14,C_28 H_37 O_14,353,28,1.357,0.5,28,38,14,0,0,0,0,0,0
597.2340927,0.0696642,598.2414108,C_32 H_38 O_11,C32H38O11,C_32 H_37 O_11,328,32,1.188,0.344,32,38,11,0,0,0,0,0,0
597.2472815,0.4331835,598.2542988,C_29 H_43 O_11 P_1,C29H43O11P,C_29 H_42 O_11 P_1,44,29,1.483,0.379,29,43,11,0,0,1,0,0,0
597.2552038,0.0999745,598.26254,C_29 H_42 O_13,C29H42O13,C_29 H_41 O_13,330,29,1.448,0.448,29,42,13,0,0,0,0,0,0
597.2703397,0.3010258,598.2777962,C_33 H_42 O_10,C33H42O10,C_33 H_41 O_10,340,33,1.273,0.303,33,42,10,0,0,0,0,0,0
597.2837074,0.500773,598.2906842,C_30 H_47 O_10 P_1,C30H47O10P,C_30 H_46 O_10 P_1,55,30,1.567,0.333,30,47,10,0,0,1,0,0,0
597.2915443,0.1749577,598.2989254,C_30 H_46 O_12,C30H46O12,C_30 H_45 O_12,277,30,1.533,0.4,30,46,12,0,0,0,0,0,0
597.3012492,0.3630217,598.3083085,C_41 H_42 O_4,C41H42O4,C_41 H_41 O_4,30,41,1.024,0.098,41,42,4,0,0,0,0,0,0
597.3068124,0.1549387,598.3141816,C_34 H_46 O_9,C34H46O9,C_34 H_45 O_9,355,34,1.353,0.265,34,46,9,0,0,0,0,0,0
597.3279916,0.0714716,598.3353108,C_31 H_50 O_11,C31H50O11,C_31 H_49 O_11,260,31,1.613,0.355,31,50,11,0,0,0,0,0,0
598.0404818,0.2932287,599.0475826,C_22 H_18 O_19 C13_1,C23H18O19,C_22 H_17 O_19 C13_1,391,23,0.783,0.826,22,18,19,0,0,0,0,0,1
598.055703,0.2348501,599.0628387,C_26 H_18 O_16 C13_1,C27H18O16,C_26 H_17 O_16 C13_1,229,27,0.667,0.593,26,18,16,0,0,0,0,0,1
598.0920366,0.1483427,599.0992241,C_27 H_22 O_15 C13_1,C28H22O15,C_27 H_21 O_15 C13_1,237,28,0.786,0.536,27,22,15,0,0,0,0,0,1
598.1053964,0.7098848,599.1122475,C_24 H_25 O_17 N_1,C24H25NO17,C_24 H_24 O_17 N_1,131,24,1.042,0.708,24,25,17,1,0,0,0,0,0
598.1284427,0.1830069,599.1356095,C_28 H_26 O_14 C13_1,C29H26O14,C_28 H_25 O_14 C13_1,270,29,0.897,0.483,28,26,14,0,0,0,0,0,1
598.1413793,0.0381174,599.1486329,C_25 H_29 O_16 N_1,C25H29NO16,C_25 H_28 O_16 N_1,152,25,1.16,0.64,25,29,16,1,0,0,0,0,0
598.1567924,0.3001148,599.1638891,C_29 H_29 O_13 N_1,C29H29NO13,C_29 H_28 O_13 N_1,98,29,1,0.448,29,29,13,1,0,0,0,0,0
598.1779556,0.3567511,599.1850183,C_26 H_33 O_15 N_1,C26H33NO15,C_26 H_32 O_15 N_1,122,26,1.269,0.577,26,33,15,1,0,0,0,0,0
598.1859632,0.1927091,599.1931241,C_26 H_34 O_15 C13_1,C27H34O15,C_26 H_33 O_15 C13_1,354,27,1.259,0.556,26,34,15,0,0,0,0,0,1
598.2142892,0.2703024,599.2214037,C_27 H_37 O_14 N_1,C27H37NO14,C_27 H_36 O_14 N_1,102,27,1.37,0.519,27,37,14,1,0,0,0,0,0
598.2223063,0.1222052,599.2295095,C_27 H_38 O_14 C13_1,C28H38O14,C_27 H_37 O_14 C13_1,353,28,1.357,0.5,27,38,14,0,0,0,0,0,1
598.2293989,0.025913,599.2366598,C_31 H_37 O_11 N_1,C31H37NO11,C_31 H_36 O_11 N_1,88,31,1.194,0.355,31,37,11,1,0,0,0,0,0
598.2506618,0.2489529,599.2577891,C_28 H_41 O_13 N_1,C28H41NO13,C_28 H_40 O_13 N_1,95,28,1.464,0.464,28,41,13,1,0,0,0,0,0
599.0311568,0.525448,600.0387485,C_26 H_16 O_17,C26H16O17,C_26 H_15 O_17,237,26,0.615,0.654,26,16,17,0,0,0,0,0,0
599.0525124,0.1482069,600.0598778,C_23 H_20 O_19,C23H20O19,C_23 H_19 O_19,379,23,0.87,0.826,23,20,19,0,0,0,0,0,0
